,index,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,r_med_geo,MST_cluster,cluster num.,prob,mass,ruwe,rv_template_fe_h,has_epoch_rv,teff_gspphot,distance_gspphot,radial_velocity,azero_gspphot,ag_gspphot,ebpminrp_gspphot,source_id.1,r_med_photogeo,logg_gspphot,logg_gspspec,mh_gspphot,mg_gspphot,mh_gspspec,alphafe_gspspec,fem_gspspec,Gmg,L
396,499,82.65062917578972,10.515055607220456,2.5255814899334283,0.2010403645449985,-1.4856566566496638,13.016351,1.3316622,0.59670925,0.7349529,390.44135,1,1,0.9998166004310457,1.0,1.1370873,0.0,False,4910.885,383.2745,18.642033,0.6006,0.471,0.2527,3338281610197395712,390.7331,4.1382,,-0.4236,4.6096,,,,5.028157929689197,0.8331761471676854
397,501,82.86253927728862,10.566135977111024,2.5838453065596454,1.5751928013224636,-1.8572552600626224,16.8115,2.918563,1.6525021,1.2660608,379.0358,1,0,0.9999983080280576,1.0,0.96389806,,False,3503.255,428.3199,,1.2268,0.7766,0.5251,3338282920164186752,375.83517,4.2656,,0.1624,7.8194,,,,8.872832545611782,0.024147211263116183
398,502,82.82913471505483,10.58276192528066,2.627525906896651,0.6067259556695801,-1.6068704530871143,15.785126,2.3736925,1.2530499,1.1206427,373.1687,1,1,0.9926798249282722,1.0,1.0473611,,False,3623.365,379.0456,,0.9277,0.6236,0.3727,3338283091962881152,374.50052,4.0243,,-0.6078,7.1987,,,,7.882861033904427,0.06009738657110291
399,503,82.82968205043831,10.577309549537087,2.496815147540088,0.5835620027024826,-1.6417560491847314,14.61634,1.8127899,0.87823963,0.9345503,393.93707,1,1,0.9837025186473586,1.0,1.0899003,-1.5,False,4646.936,363.737,-11.226738,1.5809,1.1811,0.6435,3338283091962882432,393.37354,4.2477,,-0.9274,5.6131,,,,6.6032719520950955,0.19529504257007452
400,505,82.75567532000998,10.558866885034943,2.6220474254815285,1.5924630786148144,-2.825727840297988,13.572449,1.516818,0.6552,0.86161804,374.9878,1,0,0.9999999999989457,1.0,4.1810465,-0.25,False,,,24.960789,,,,3338283366840803840,373.417,,,,,,,,5.665651712969147,0.4631688192760878
401,506,82.81323424645012,10.612562107712808,2.467435252027657,0.6393220118451926,-1.815540627919448,16.981615,3.071269,1.7879734,1.2832956,400.45248,1,1,0.9244206918690405,1.0,0.9853757,,False,3461.4038,422.6811,,1.4688,0.915,0.6327,3338284019675813120,397.62018,4.2315,,0.182,7.8759,,,,8.942843825845062,0.02263927264204546
402,507,82.99588734955516,10.553852885744574,2.5470917860192333,0.4294732564797909,-1.5422766655407645,15.934916,2.8105106,1.5898895,1.2206211,383.90112,1,1,0.9991838160471127,1.0,1.0127693,,False,3458.6877,332.8518,,1.1503,0.7378,0.4826,3338284672510825344,383.81702,4.003,,-0.308,7.5158,,,,7.965138976571964,0.055711443252078524
403,512,82.10405341585552,9.117954593378515,2.5380792556784177,1.5465964266453054,-2.364799185223799,16.312641,2.6893396,1.4918365,1.1975031,387.24045,1,0,0.9999999416413593,1.0,1.071419,,False,3481.9377,380.6856,,1.0966,0.7135,0.4524,3337642214122662016,386.0354,4.0182,,-0.5362,7.6164,,,,8.335166897631836,0.03962171237118531
404,513,83.53090094833993,10.586106182947,2.470683718022039,1.303672432579143,-1.9222887578338448,16.310621,2.8255835,1.593647,1.2319365,397.8972,1,0,0.9611533475709255,1.0,0.97265977,,False,3460.6135,423.332,,1.1289,0.7211,0.4771,3339725651219156224,397.95416,3.9561,,-0.1987,7.3887,,,,8.274706766044503,0.041890668751175114
405,514,83.66132495756008,10.611443664474004,2.5214207098902737,0.6588279220897695,-1.7894940346345742,18.308247,3.242834,1.8893871,1.353447,391.22507,1,1,0.9977149459454663,1.0,0.95797735,,False,,,,,,,3339728945457401984,339.08154,,,,,,,,10.316473578124079,0.00638867166318728
406,515,83.66311477362937,10.626139905986625,2.571739732837728,0.5170159329461742,-1.636049120284042,16.922565,2.8759499,1.6244774,1.2514725,384.8536,1,1,0.9997153225598477,1.0,1.0118378,,False,3468.9656,428.5617,,1.1757,0.7413,0.5059,3339729052833213568,384.87457,4.2967,,0.1663,7.9762,,,,8.973700073376381,0.022004928950396366
407,516,83.66176906142458,10.639425769934006,2.5566230598142323,0.9727571078676844,-1.811115075628496,15.788618,2.843814,1.6095028,1.2343111,383.6028,1,1,0.9393738852989166,1.0,1.0770276,-0.5,False,3568.457,348.5935,47.377777,1.2407,0.7934,0.5259,3339729121552687232,385.27197,4.0551,,0.1406,7.2304,,,,7.826951508903646,0.0632731413254355
408,519,83.57763545482985,10.70894528547298,2.4934260087258835,1.36539675042701,-2.1670562939289177,16.609991,2.8868923,1.4227047,1.4641876,392.3625,1,0,0.9980766407592282,1.0,1.109258,,False,,,,,,,3339733515302698880,392.22745,,,,,,,,8.593973426279362,0.031218399178854148
409,522,83.71387539435896,10.69676529982408,2.4315691161763886,1.862947215989655,-1.952995240005156,15.408402,2.2216825,1.1416731,1.0800095,403.04837,1,0,0.9999914172758692,1.0,1.0603195,,False,3763.9514,388.4307,,0.7586,0.5168,0.3023,3339734138074460160,403.04688,4.131,,-0.2221,6.8588,,,,7.337835093451488,0.09928095878517551
410,525,83.9348476197501,10.94569225611715,2.4335384891608136,0.6483850744304442,-1.739635750610855,17.40913,3.399849,2.0695953,1.3302536,403.03424,1,1,0.9959673519909027,1.0,0.87755775,,False,3426.7925,465.281,,1.6417,0.9944,0.7324,3339767089063434496,402.62088,4.1982,,0.3967,7.9827,,,,9.340321097458887,0.015698984512532915
411,526,83.96843025376202,11.027065405439831,2.452244760850949,0.7738603311473929,-1.4852132171114116,15.356343,2.2142115,1.1449823,1.0692291,399.66647,1,1,0.994467457953789,1.0,1.0305926,-1.5,False,,,54.67513,,,,3339770181439859840,400.26556,,,,,,,,7.304162076748019,0.10240830294377902
412,529,83.43034546903354,10.710555732483297,2.6646498772861564,1.2540619467960872,-1.9078242692438443,18.14016,3.2948627,1.9753551,1.3195076,372.79636,1,0,0.9607751142103818,1.0,0.98108995,,False,3271.994,393.7694,,1.227,0.7389,0.5516,3339775056225060352,362.79834,4.5775,,0.4452,9.3735,,,,10.268360764088893,0.0066781426915174785
413,530,83.19955156030147,10.63904455852433,2.527892571159871,0.6868372143015802,-1.728185976197263,17.713078,3.2770977,1.968193,1.3089046,390.35532,1,1,0.9855572784286285,1.0,1.0195427,,False,,,,,,,3339776499334034176,396.35406,,,,,,,,9.726871068099552,0.010996426424254514
414,531,83.54669828010935,10.741143890976346,2.3978469472128268,1.9723001587187348,-2.330427373224123,16.520456,3.178543,1.8767433,1.3017998,407.09348,1,0,0.9999999945926272,1.0,0.96842587,,False,3386.7603,351.6695,,1.3188,0.8117,0.5799,3339780729879715712,408.93372,4.1235,,0.1789,7.9117,,,,8.419563294768635,0.03665849929545372
415,534,83.36492250820368,10.795242399664636,2.537488385324282,2.0654635277459694,-2.9882293106456608,15.219896,2.119151,1.0948677,1.0242834,388.2979,1,0,1.0,1.0,1.1006279,,False,,,,,,,3339785368444424064,387.45657,,,,,,,,7.2419163152938,0.10845097827236674
416,537,83.13368802601184,10.738323303216571,2.4444280467722206,1.161946630379919,-1.7118701329691024,15.715989,2.14462,1.0400038,1.1046162,402.05023,1,0,0.9736197383919782,1.0,1.0741737,,False,3490.6057,341.2383,,0.2336,0.1574,0.0963,3339789835210157184,402.95685,4.0632,,-0.809,7.825,,,,7.65687529032758,0.07400309507575366
417,538,83.14910498998512,10.838797537227252,2.390037475705989,1.3154882188983097,-2.3873009824264875,16.761145,2.702734,1.4969082,1.2058258,411.7584,1,0,0.999996820257452,1.0,1.0688858,,False,3463.0232,419.587,,1.0881,0.7028,0.4524,3339795259751347712,413.1066,4.1525,,-0.3765,7.8811,,,,8.653168553620846,0.02956191599567206
418,542,83.21404528369918,10.966857800949024,2.438209361090483,1.469941330493556,-1.782352201879206,16.498991,2.5953512,1.4290028,1.1663485,405.51434,1,0,0.9999393556093517,1.0,0.98547536,,False,3628.6062,370.2668,,1.069,0.7038,0.4384,3339803098069121024,405.6519,4.4568,,0.0797,7.9192,,,,8.434345971675395,0.03616276351459235
419,543,83.37565317311139,11.021168733108558,2.630782032990302,0.7127079397241051,-1.3047956728997394,18.018766,3.7085342,2.290247,1.4182873,379.2634,1,1,0.9962439386910582,1.0,0.9560509,,False,,,,,,,3339804536880929152,368.19153,,,,,,,,10.11919033584674,0.0076616774685555195
420,544,83.73907079641138,10.959916977736343,2.450746605348076,2.2195956145742683,-1.7317816688941952,14.657963,1.9487486,0.9586363,0.9901123,401.3888,1,0,0.9999999941885522,1.0,1.0599434,-0.5,False,5978.6313,394.4107,-22.748903,2.9947,2.2993,1.2708,3339809622123322240,399.7569,4.2795,,-0.5818,4.3658,,,,6.6044550487367815,0.19508235087965445
421,545,83.54447775107568,10.965451551741026,2.609673654902375,0.8928567280122683,-1.7886559430068176,18.278131,3.4347801,2.0724201,1.36236,381.6934,1,1,0.9028986171738834,1.0,0.9865506,,False,,,,,,,3339812061663563008,362.85117,,,,,,,,10.361062006544788,0.0061316195095192285
422,546,83.72711199671423,11.314827137637945,2.4434842857874006,1.6241248363902656,-2.080899461540498,12.180303,1.2410679,0.5393009,0.70176697,407.97482,1,0,0.9999988629583191,2.0,6.1611233,0.25,False,,,23.560831,,,,3339839721252608640,405.1859,,5.03,,,-3.53,0.11,,4.12035075198002,1.922470565789912
423,547,82.99435337922712,10.889045884465412,2.550227043836493,0.5685170375414771,-1.4048898204581128,16.985287,3.0355606,1.76688,1.2686806,386.42474,1,1,0.994883652162158,1.0,0.9567843,,False,3426.4067,428.7574,,1.266,0.7888,0.5494,3340545955612917248,389.6257,4.2346,,0.1673,7.9858,,,,9.018181234514701,0.02112163367836311
424,548,83.05360377961,10.93562967219986,2.495381650950633,1.25041691300479,-1.4397560832439569,14.052101,1.5672998,0.72790337,0.8393965,393.62213,1,0,0.9958882570793255,1.0,1.010346,0.0,False,4483.9023,382.3916,26.199938,0.7647,0.5764,0.3093,3340547639240087552,394.07788,4.147,,-0.5859,5.5623,,,,6.037785886522828,0.3287650519515182
425,550,82.97164154968058,11.01548759675242,2.6423866829147777,1.2462871035283525,-1.64360367033949,18.256899,3.1509037,1.7604942,1.3904095,376.9451,1,0,0.9987297034799757,1.0,1.0287701,,False,,,,,,,3340552071646335488,372.9505,,,,,,,,10.366880859670193,0.006098845843645949
426,554,83.14465815761416,11.214547904709876,2.4722266833469297,0.9526910002537172,-1.2415773461438653,15.421595,2.3922787,1.268568,1.1237106,394.9366,1,0,0.633208615273957,1.0,0.9909608,-1.0,False,,,55.061604,,,,3340562173409366912,394.86777,,,,,,,,7.387036447806299,0.09488234745020695
427,557,83.01475027025678,11.244000206291132,2.466765419586592,0.6706317186362685,-1.2500912800131452,8.715484,0.08075905,0.017183304,0.063575745,400.08304,1,1,0.9442112122425752,3.0,1.0750026,0.25,False,10428.626,416.3821,21.595665,0.2707,0.2603,0.1389,3340574749073390592,400.1238,3.8813,,-1.0616,0.3362,,,,0.6761232581438215,45.872319106561896
428,558,84.00682663236226,11.658887826648554,2.5032514662425256,1.660785715313976,-1.5545787254826786,16.56222,2.9703531,1.7166901,1.2536631,392.2851,1,0,0.9998984287485414,1.0,1.0458577,,False,,,,,,,3339946408240421632,391.72977,,,,,,,,8.554742396095289,0.03236704425051118
429,559,82.88012813575055,11.219844638874337,2.353353670183767,1.429358946803159,-1.8510155792069312,17.574942,3.0314846,1.7613487,1.2701359,423.90027,1,0,0.9999993380997064,1.0,1.0264364,,False,3486.119,319.8813,,1.2092,0.758,0.5174,3340575913008271104,377.74133,4.7125,,0.43,9.2024,,,,9.433377996838667,0.01440949634753803
430,560,82.98854994049694,11.294818827048507,2.4798408922199164,0.7984370799455182,-1.3164402484960502,9.384071,0.2853222,0.090574265,0.19474792,397.92773,1,1,0.6723037634951625,3.0,1.0021439,,False,,,,,,,3340578150687480192,398.5122,,,,,,,,1.3561900858899456,24.520197597223987
431,563,83.2888068711913,11.381838849379012,2.3883539866625587,1.0743639163888974,-1.267517111972378,15.953172,2.5256824,1.3244963,1.2011862,410.56912,1,0,0.9266175394985339,1.0,1.3162441,,False,,,,,,,3340588802206564992,410.422,,,,,,,,7.843665477992021,0.06230656497354301
432,564,83.48737757155861,11.400715438078535,2.7549020302098093,2.3815924420015517,-2.732026091836016,17.572277,2.9990845,1.6688881,1.3301964,361.10867,1,0,1.0,1.0,1.0922593,,False,,,,,,,3340591134372716416,352.79764,,,,,,,,9.772807795438466,0.010540880305353368
433,566,83.16046026381406,11.494308481515256,2.49159149797578,-0.1180971404964607,-1.5507478455389745,13.045974,0.8995104,0.36569595,0.53381443,395.62103,1,1,0.9999373468401419,1.0,0.9868728,0.0,False,5708.784,380.5539,10.1304865,0.2237,0.1864,0.1001,3340605294880674944,394.9033,4.4725,,-0.2098,4.9509,,,,5.0283582013370065,0.8330224761647915
434,567,83.44819805559928,11.578422871459331,2.3998487158246693,2.096446397877863,-2.0540671615918216,16.070503,2.6974,1.499836,1.1975641,409.57474,1,0,0.9999999999996811,1.0,1.0450795,,False,,,,,,,3340609761647548288,403.97598,,,,,,,,7.971422325321791,0.05538996234053265
435,568,83.42387594132651,11.615739928881952,2.5347498778127964,1.9313541535133012,-2.014702946348069,15.824101,2.5174131,1.356698,1.1607151,386.51978,1,0,0.9999999999955658,1.0,1.0630068,,False,3577.7449,355.3551,,0.9276,0.6126,0.3808,3340610689359496960,386.21878,4.144,,-0.2614,7.4052,,,,7.843776553958175,0.06230019104231498
436,569,83.25872274324632,11.619848265707343,2.522003125367508,2.5310785632094355,-2.004206738673318,14.934984,1.1970768,0.44422913,0.7528477,390.7359,1,0,1.0,1.0,1.2141457,,False,5961.6606,452.7764,,1.2049,0.9853,0.5483,3340612888382794752,389.58865,4.7274,,-4.1406,5.6974,,,,6.943712102162756,0.14272996494723364
437,570,83.32635875708458,11.624901865429967,2.454302069340023,2.461051617717711,-2.3545654397311737,16.797321,3.3789406,2.0311718,1.3477688,397.68094,1,0,1.0,1.0,0.9381008,,False,,,,,,,3340613644297887744,396.01147,,,,,,,,8.74696106777829,0.027115372369798166
438,571,83.37625935211965,11.66713974299237,2.5421288312179477,2.0890160621866816,-1.8525599581523933,18.147377,3.3960228,2.0118027,1.3842201,399.99457,1,0,0.9999999999996287,1.0,0.9825531,,False,,,,,,,3340614189755762816,364.65488,,,,,,,,10.173364780793486,0.007288767341080202
439,572,83.2478038310488,11.65409658664444,2.529657263399104,1.0533254685125164,-1.4484821424806156,14.249328,1.8993082,0.9247818,0.9745264,388.2874,1,0,0.9813416048242027,1.0,1.0117602,0.0,False,6002.369,385.1638,22.694283,2.8588,2.2071,1.2176,3340614675089183872,388.07538,4.1913,,-0.5746,4.1083,,,,6.264636418729657,0.2667751866961999
440,573,82.57927852943835,11.338880183375716,2.4833538315668275,1.9377014272483777,-2.128769328126083,10.018372,0.3251238,0.10547066,0.21965313,397.50128,1,0,0.9999999999999996,3.0,1.061105,,False,,,,,,,3340623299383790848,398.0676,,,,,,,,1.9935650141021206,13.632452538424996
441,574,82.56875499496275,11.355314837429322,2.557595749237562,1.9966383508350405,-2.1059217683632308,15.422322,2.306347,1.2118063,1.0945406,383.57767,1,0,1.0,1.0,0.981184,,False,3696.8777,371.089,,0.8835,0.5992,0.3538,3340623574261695744,382.17435,4.0293,,-0.4369,6.9176,,,,7.4614815073014915,0.08859462966404712
442,575,82.605188875043,11.354705437806096,2.46788425205592,1.7562507926704158,-2.2037965983432497,15.761659,2.4498148,1.3163099,1.1335049,397.35223,1,0,0.999999999999976,1.0,1.0203679,,False,3607.138,383.0675,,0.9532,0.6369,0.3857,3340623707405120512,397.66632,4.0054,,-0.5314,7.1417,,,,7.723282933466818,0.06961243519778444
443,578,83.57033698219615,11.521161478404109,2.7002052207846945,1.9248530460463007,-2.0699384911772145,17.0556,3.064271,1.7864494,1.2778215,364.14606,1,0,0.9999999999839195,1.0,0.9705241,,False,,,,,,,3340690438313283584,365.95676,,,,,,,,9.212583863141964,0.01765901415765637
444,579,83.54984749890384,11.55463991587725,2.564108109621359,2.015243444406703,-2.18808439845347,14.782685,2.0818872,1.0598898,1.0219975,382.75452,1,0,0.9999999999997127,1.0,1.0380766,0.25,False,4064.0515,376.6666,26.43405,0.904,0.6345,0.3548,3340691297306740352,383.26242,4.1117,,0.2625,6.2354,,,,6.82736666121944,0.15887418492975355
445,581,84.45321258620541,9.663437184827242,2.5465364503016805,1.097548070364608,-2.489807596015451,16.11192,3.149335,1.849062,1.300273,386.0698,1,1,0.9951798795275841,1.0,1.1403773,,False,,,,,,,3339419849547527936,385.32397,,,,,,,,8.141669484539367,0.04735133264381042
446,582,84.30673959822496,9.671659336300664,2.4119760248565734,1.2730240988299295,-2.0103008848208286,17.175589,3.3225107,1.9832172,1.3392935,404.61145,1,1,0.9145662652435964,1.0,1.0974587,,False,,,,,,,3339420571102061184,402.07407,,,,,,,,9.087453932920496,0.019816111024889248
447,583,84.49752472765563,9.701616429263034,2.4504228352874766,1.0878703521824942,-2.1147233164108226,17.634474,3.45998,2.1105957,1.3493843,398.0725,1,1,0.9943231563213394,1.0,0.97059226,,False,,,,,,,3339421498814950784,398.61914,,,,,,,,9.58067915485843,0.01258138169047414
448,584,84.39835681828939,9.760142145052503,2.486061572247944,0.7039841318256145,-1.92137695839966,16.477692,2.795168,1.5655079,1.22966,395.05862,1,1,0.9988733695240425,1.0,0.92960167,,False,3415.6697,387.4106,,1.1244,0.7179,0.4735,3339422804485016704,394.82578,4.0149,,-0.3869,7.7481,,,,8.455251403017224,0.035473124144324276
449,585,84.27442969253374,9.701202439196084,2.4402408914072358,0.7011153750430975,-2.2202367268034746,16.265448,2.8597803,1.6117039,1.2480764,398.62158,1,1,0.9988763010441263,1.0,1.124661,,False,3524.7239,369.3589,,1.2438,0.7912,0.5286,3339423830979975168,405.13156,4.1836,,0.1344,7.5816,,,,8.20261150186781,0.04476673277171028
450,587,84.35286444366409,9.7562069849196,2.539650998617728,1.171512767663472,-2.2103262494690754,17.028622,2.5831118,1.3534489,1.2296629,389.54813,1,1,0.9910827968807355,1.0,1.0813304,,False,,,,,,,3339424312016348800,378.4869,,,,,,,,9.052492197689398,0.02046459342924934
451,589,84.39135607381574,9.817736043341144,2.5216681562444747,1.109581871996368,-2.0229418712597536,15.93116,2.5170574,1.352087,1.1649704,387.45935,1,1,0.9939480568199474,1.0,1.0072489,,False,3520.2202,361.7591,,0.9045,0.5964,0.3714,3339426618415961856,388.4973,4.0064,,-0.5661,7.4652,,,,7.939599670911327,0.05703745401414853
452,590,84.40026173392681,9.835192360929636,2.551911756470238,1.2184166029618102,-1.969443446669268,16.905981,2.9629574,1.684227,1.2787304,385.41284,1,1,0.9871236249475369,1.0,0.94970375,,False,3465.6536,414.5747,,1.2844,0.8061,0.5531,3339426652775694080,384.63266,4.2662,,0.1681,7.9399,,,,8.940309263371336,0.022692183909061
453,591,84.33922416849397,9.821334829104302,2.441705658043347,0.9633963650321832,-2.190665355349233,16.873283,3.141614,1.8381462,1.3034678,401.77246,1,1,0.9960646122826213,1.0,1.063313,,False,3431.0315,329.6435,,1.3357,0.8197,0.595,3339427030732833792,403.9112,4.4056,,0.4123,8.3784,,,,8.811749547855687,0.02554466319211223
454,592,84.35688942199633,9.82860668134438,2.699015575208859,0.896697965305251,-2.220421165055076,15.540949,2.5300398,1.1804218,1.349618,363.54453,1,1,0.9996800310203005,1.0,1.1836481,,False,,,,,,,3339427065090680192,362.10245,,,,,,,,7.696975953734314,0.0713197181988895
455,593,84.3635217153634,9.834000431945784,2.4729700341443213,1.206862761904823,-2.1421059448465427,15.899273,2.492156,1.345398,1.1467581,396.30215,1,1,0.9822323702173882,1.0,1.1355871,,False,3569.8755,364.544,,0.8575,0.5688,0.3512,3339427443049684736,396.45874,4.1267,,-0.394,7.4592,,,,7.86536726946396,0.06107353979155321
456,594,84.38658627528724,9.858360066633294,2.467217160527679,1.076576775718694,-2.0946894713087976,14.977751,2.4505234,1.3108253,1.139698,398.25583,1,1,0.9936831150204913,1.0,1.814302,,False,,,,,,,3339427580488627584,396.29276,,,,,,,,6.938787885406031,0.14337876849560943
457,595,84.4984273487679,9.809346889438268,2.4626745167072017,1.0303963504080622,-2.050423833517266,15.487291,2.3937674,1.27528,1.1184874,397.38718,1,1,0.996316862058785,1.0,0.9493262,,False,,,,,,,3339429092317102592,398.32968,,,,,,,,7.444326082056163,0.09000560742169576
458,596,84.50422137681197,9.849647842919811,2.4981241601414785,1.290420006066897,-2.1086405323656647,17.289175,3.106594,1.8245792,1.2820148,396.22504,1,1,0.9831994972975906,1.0,1.0265154,,False,,,,,,,3339429534696669184,385.42386,,,,,,,,9.277245097981405,0.01663803221318427
459,597,84.54887987834617,9.890334990982014,2.54619013363768,1.9865931218863817,-2.4206161928981063,14.614758,2.0865326,1.0588398,1.0276928,385.22226,1,0,0.9846824123560253,1.0,1.0310987,-0.25,False,5554.9775,370.365,13.597875,3.0384,2.2899,1.2779,3339430088749487488,386.0761,4.2292,,-1.5851,4.5029,,,,6.644212154692142,0.1880681004760855
